unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible,solution_count
81305,544915,8,a1 a2 a5 b2 c1 c3 d2,12,17,-5,1,0
81400,16777941,8,a1 a3 a5 b1 b2 b4 e1,12,17,-5,1,0
81471,16779477,8,a1 a3 a5 b1 b2 b6 e1,12,17,-5,1,0
81514,2164393010,8,a2 a5 a6 b5 c6 e1 f2,15,14,1,1,0
83301,5042,8,a2 a5 a6 b2 b3 b4 c1,14,15,-1,1,0
83324,9074,8,a2 a5 a6 b1 b3 b4 c2,16,13,3,1,0
83344,13075,8,a1 a2 a5 b3 b4 c1 c2,14,15,-1,1,0
84012,270962,8,a2 a5 a6 b1 b4 c2 d1,16,13,3,1,0
84136,2164263187,8,a1 a2 a5 b3 b6 e1 f2,13,16,-3,1,0
84179,1091045458,8,a2 a5 b1 b6 d2 e1 f1,14,15,-1,1,0
86515,72211,8,a1 a2 a5 b4 b6 c1 c5,12,17,-5,1,0
86537,74098,8,a2 a5 a6 b1 b3 c2 c5,16,13,3,1,0
86558,41330,8,a2 a5 a6 b1 b3 c2 c4,17,12,5,1,0
86578,24946,8,a2 a5 a6 b1 b3 c2 c3,16,13,3,1,0
86598,12658,8,a2 a5 a6 b1 b3 c1 c2,16,13,3,1,0
86599,330259,8,a1 a2 a5 b4 b6 c5 d1,13,16,-3,1,0
86600,592403,8,a1 a2 a5 b4 b6 c5 d2,12,17,-5,1,0
86601,1116691,8,a1 a2 a5 b4 b6 c5 d3,13,16,-3,1,0
86602,1057138,8,a2 a5 a6 b1 b3 c2 d3,17,12,5,1,0
86603,532850,8,a2 a5 a6 b1 b3 c2 d2,16,13,3,1,0
86604,270706,8,a2 a5 a6 b1 b3 c2 d1,17,12,5,1,0
86605,16845331,8,a1 a2 a5 b4 b6 c5 e1,12,17,-5,1,0
86606,33622547,8,a1 a2 a5 b4 b6 c5 e2,13,16,-3,1,0
86607,67176979,8,a1 a2 a5 b4 b6 c5 e3,12,17,-5,1,0
86608,67117426,8,a2 a5 a6 b1 b3 c2 e3,16,13,3,1,0
86609,33562994,8,a2 a5 a6 b1 b3 c2 e2,17,12,5,1,0
86610,16785778,8,a2 a5 a6 b1 b3 c2 e1,16,13,3,1,0
86611,1073809939,8,a1 a2 a5 b4 b6 c5 f1,13,16,-3,1,0
86612,1627398466,8,a2 b1 b3 c2 e1 e6 f1,17,12,5,1,0
86613,1098916162,8,a2 b1 b3 c2 d6 e1 f1,16,13,3,1,0
86614,1090658626,8,a2 b1 b3 c2 c6 e1 f1,17,12,5,1,0
86615,1090529602,8,a2 b1 b3 b6 c2 e1 f1,16,13,3,1,0
86616,1073750386,8,a2 a5 a6 b1 b3 c2 f1,17,12,5,1,0
86728,2164263443,8,a1 a2 a5 b4 b6 e1 f2,12,17,-5,1,0
86771,1090529362,8,a2 a5 b1 b6 c2 e1 f1,15,14,1,1,0
88896,270578,8,a2 a5 a6 b1 b2 c2 d1,16,13,3,1,0
89020,2164263955,8,a1 a2 a5 b5 b6 e1 f2,13,16,-3,1,0
89063,1090521298,8,a2 a5 b1 b2 b6 e1 f1,14,15,-1,1,0
91165,401522,8,a2 a5 a6 b1 c2 c6 d1,17,12,5,1,0
91217,17307667,8,a1 a2 a5 b6 c1 d2 e1,12,17,-5,1,0
91288,2164262997,8,a1 a3 a5 b1 b6 e1 f2,12,17,-5,1,0
91331,2164392050,8,a2 a5 a6 b1 c6 e1 f2,15,14,1,1,0
91395,335986,8,a2 a5 a6 b1 c2 c5 d1,16,13,3,1,0
91519,2164263249,8,a1 a5 b1 b3 b6 e1 f2,13,16,-3,1,0
91562,1157630034,8,a2 a5 b1 b6 e1 e3 f1,14,15,-1,1,0
91605,303218,8,a2 a5 a6 b1 c2 c4 d1,17,12,5,1,0
91729,2164279315,8,a1 a2 a5 b6 c3 e1 f2,12,17,-5,1,0
91772,1091569746,8,a2 a5 b1 b6 d3 e1 f1,15,14,1,1,0
91795,286834,8,a2 a5 a6 b1 c2 c3 d1,16,13,3,1,0
91919,2164295699,8,a1 a2 a5 b6 c4 e1 f2,13,16,-3,1,0
91962,1090537554,8,a2 a5 b1 b6 c3 e1 f1,14,15,-1,1,0
92001,8659058,8,a2 a5 a6 b1 c2 d1 d6,16,13,3,1,0
92017,4464754,8,a2 a5 a6 b1 c2 d1 d5,17,12,5,1,0
92032,2367602,8,a2 a5 a6 b1 c2 d1 d4,16,13,3,1,0
92046,1319026,8,a2 a5 a6 b1 c2 d1 d3,17,12,5,1,0
92059,794738,8,a2 a5 a6 b1 c2 d1 d2,16,13,3,1,0
92072,25233427,8,a1 a2 a5 b6 c5 d6 e1,12,17,-5,1,0
92073,42010643,8,a1 a2 a5 b6 c5 d6 e2,13,16,-3,1,0
92074,75565075,8,a1 a2 a5 b6 c5 d6 e3,12,17,-5,1,0
92075,67379314,8,a2 a5 a6 b1 c2 d1 e3,16,13,3,1,0
92076,33824882,8,a2 a5 a6 b1 c2 d1 e2,17,12,5,1,0
92077,17047666,8,a2 a5 a6 b1 c2 d1 e1,16,13,3,1,0
92078,1082198035,8,a1 a2 a5 b6 c5 d6 f1,13,16,-3,1,0
92079,1627390282,8,a2 a4 b1 b3 e1 e6 f1,17,12,5,1,0
92080,1098907978,8,a2 a4 b1 b3 d6 e1 f1,16,13,3,1,0
92081,1090650442,8,a2 a4 b1 b3 c6 e1 f1,17,12,5,1,0
92082,1090521418,8,a2 a4 b1 b3 b6 e1 f1,16,13,3,1,0
92083,1074012274,8,a2 a5 a6 b1 c2 d1 f1,17,12,5,1,0
92090,2164328467,8,a1 a2 a5 b6 c5 e1 f2,12,17,-5,1,0
92133,1090521426,8,a2 a5 b1 b3 b6 e1 f1,15,14,1,1,0
92217,17305714,8,a2 a5 a6 b1 c1 d2 e1,14,15,-1,1,0
92242,2164394003,8,a1 a2 a5 b6 c6 e1 f2,13,16,-3,1,0
92285,1090521174,8,a2 a3 a5 b1 b6 e1 f1,14,15,-1,1,0
92376,2164263001,8,a1 a4 a5 b1 b6 e1 f2,13,16,-3,1,0
92385,1107560467,8,a1 a2 a5 b6 d1 e2 f1,15,14,1,1,0
92419,2172649586,8,a2 a5 a6 b1 d6 e1 f2,14,15,-1,1,0
92496,2164263505,8,a1 a5 b1 b4 b6 e1 f2,12,17,-5,1,0
92539,1224738898,8,a2 a5 b1 b6 e1 e4 f1,15,14,1,1,0
92601,2164295761,8,a1 a5 b1 b6 c4 e1 f2,13,16,-3,1,0
92644,1092618322,8,a2 a5 b1 b6 d4 e1 f1,14,15,-1,1,0
92692,2166360083,8,a1 a2 a5 b6 d4 e1 f2,12,17,-5,1,0
92735,1090553938,8,a2 a5 b1 b6 c4 e1 f1,15,14,1,1,0
92769,2168457235,8,a1 a2 a5 b6 d5 e1 f2,13,16,-3,1,0
92812,1090521682,8,a2 a5 b1 b4 b6 e1 f1,14,15,-1,1,0
92834,2172651539,8,a1 a2 a5 b6 d6 e1 f2,12,17,-5,1,0
92872,1090520170,8,a2 a4 a6 b1 b5 e1 f1,17,12,5,1,0
92877,1090521178,8,a2 a4 a5 b1 b6 e1 f1,15,14,1,1,0
92898,2164264017,8,a1 a5 b1 b5 b6 e1 f2,13,16,-3,1,0
92907,2164328529,8,a1 a5 b1 b6 c5 e1 f2,12,17,-5,1,0
92915,2168457297,8,a1 a5 b1 b6 d5 e1 f2,13,16,-3,1,0
92922,2432698387,8,a1 a2 a5 b6 e1 e5 f2,12,17,-5,1,0
92928,2701133843,8,a1 a2 a5 b6 e1 e6 f2,13,16,-3,1,0
92931,2701131890,8,a2 a5 a6 b1 e1 e6 f2,15,14,1,1,0
92938,2164394065,8,a1 a5 b1 b6 c6 e1 f2,13,16,-3,1,0
92939,2172651601,8,a1 a5 b1 b6 d6 e1 f2,12,17,-5,1,0
92940,2701133905,8,a1 a5 b1 b6 e1 e6 f2,13,16,-3,1,0
92941,18790482034,8,a2 a5 a6 b1 e6 f1 f5,17,12,5,1,0
92976,1358956626,8,a2 a5 b1 b6 e1 e5 f1,14,15,-1,1,0
92979,2164393057,8,a1 a6 b1 b5 c6 e1 f2,15,14,1,1,0
93012,1094715474,8,a2 a5 b1 b6 d5 e1 f1,15,14,1,1,0
93019,1631715394,8,a2 b1 c6 d5 e1 e6 f1,17,12,5,1,0
93039,1090586706,8,a2 a5 b1 b6 c5 e1 f1,14,15,-1,1,0
93050,1098975298,8,a2 b1 b6 c5 d6 e1 f1,14,15,-1,1,0
93059,1090522194,8,a2 a5 b1 b5 b6 e1 f1,15,14,1,1,0
93073,1090651234,8,a2 a6 b1 b5 c6 e1 f1,17,12,5,1,0
93078,18790483987,8,a1 a2 a5 b6 e6 f1 f5,15,14,1,1,0
93082,1627392082,8,a2 a5 b1 b6 e1 e6 f1,15,14,1,1,0
93084,1098909778,8,a2 a5 b1 b6 d6 e1 f1,14,15,-1,1,0
93085,1090652242,8,a2 a5 b1 b6 c6 e1 f1,15,14,1,1,0
94245,16779861,8,a1 a3 a5 b1 b4 b6 e1,12,17,-5,1,0
100305,1090521684,8,a3 a5 b1 b4 b6 e1 f1,13,16,-3,1,0
101122,16909417,8,a1 a4 a6 b1 b5 c6 e1,16,13,3,1,0
101603,16845393,8,a1 a5 b1 b4 b6 c5 e1,12,17,-5,1,0
102820,1090587216,8,a5 b1 b4 b6 c5 e1 f1,13,16,-3,1,0
103065,1090651240,8,a4 a6 b1 b5 c6 e1 f1,17,12,5,1,0
103163,25233489,8,a1 a5 b1 b6 c5 d6 e1,12,17,-5,1,0
103228,2701133922,8,a2 a6 b1 b6 e1 e6 f2,15,14,1,1,0
103473,1098975312,8,a5 b1 b6 c5 d6 e1 f1,13,16,-3,1,0
106620,136355,8,a1 a2 a6 b2 b5 c1 c6,15,14,1,1,0
107128,544931,8,a1 a2 a6 b2 c1 c3 d2,13,16,-3,1,0
107223,17305763,8,a1 a2 a6 b2 c1 d2 e1,13,16,-3,1,0
107294,1073744085,8,a1 a3 a5 b1 b2 b6 f1,13,16,-3,1,0
107337,2164393009,8,a1 a5 a6 b5 c6 e1 f2,14,15,-1,1,0
115367,544945,8,a1 a5 a6 b2 c1 c3 d2,12,17,-5,1,0
115772,17305777,8,a1 a5 a6 b2 c1 d2 e1,12,17,-5,1,0
115797,2164392995,8,a1 a2 a6 b5 c6 e1 f2,15,14,1,1,0
115840,1090521237,8,a1 a3 a5 b2 b6 e1 f1,12,17,-5,1,0
119045,1073744469,8,a1 a3 a5 b1 b4 b6 f1,13,16,-3,1,0
124982,1090521621,8,a1 a3 a5 b4 b6 e1 f1,12,17,-5,1,0
125784,1073874025,8,a1 a4 a6 b1 b5 c6 f1,17,12,5,1,0
126251,1073810001,8,a1 a5 b1 b4 b6 c5 f1,13,16,-3,1,0
127390,1090587153,8,a1 a5 b4 b6 c5 e1 f1,12,17,-5,1,0
127616,1090651177,8,a1 a4 a6 b5 c6 e1 f1,16,13,3,1,0
127694,1082198097,8,a1 a5 b1 b6 c5 d6 f1,13,16,-3,1,0
127739,18790484049,8,a1 a5 b1 b6 e6 f1 f5,15,14,1,1,0
127953,1098975249,8,a1 a5 b6 c5 d6 e1 f1,12,17,-5,1,0
129669,1089859,4,a1 a2 b1 b3 c2 c4 d3,17,12,5,1,0
129722,2164329008,4,a5 a6 b4 b6 c5 e1 f2,12,17,-5,1,0
134229,2164791344,8,a5 a6 b6 c1 d2 e1 f2,12,17,-5,1,0
134318,2231896112,4,a5 a6 b6 d2 e1 e3 f2,12,17,-5,1,0
134330,3238134824,4,a4 a6 b5 c6 e1 f1 f2,16,13,3,1,0
135256,25285,8,a1 a3 b1 b2 b4 c2 c3,13,16,-3,1,0
135351,8917,8,a1 a3 a5 b1 b2 b4 c2,13,16,-3,1,0
135422,10453,8,a1 a3 a5 b1 b2 b6 c2,13,16,-3,1,0
135465,2164329512,8,a4 a6 b5 b6 c5 e1 f2,14,15,-1,1,0
137820,541381,8,a1 a3 b1 b2 b4 c3 d2,12,17,-5,1,0
137915,525013,8,a1 a3 a5 b1 b2 b4 d2,12,17,-5,1,0
137986,526549,8,a1 a3 a5 b1 b2 b6 d2,12,17,-5,1,0
138029,2164393264,8,a5 a6 b3 b5 c6 e1 f2,15,14,1,1,0
140085,545923,8,a1 a2 b2 b5 c1 c3 d2,13,16,-3,1,0
140180,17306755,8,a1 a2 b2 b5 c1 d2 e1,13,16,-3,1,0
140251,33556693,8,a1 a3 a5 b1 b2 b6 e2,13,16,-3,1,0
140294,2164393136,8,a5 a6 b2 b5 c6 e1 f2,14,15,-1,1,0
142076,546947,8,a1 a2 b2 b6 c1 c3 d2,12,17,-5,1,0
142119,402544,8,a5 a6 b1 b5 c2 c6 d1,17,12,5,1,0
142171,17307779,8,a1 a2 b2 b6 c1 d2 e1,12,17,-5,1,0
142242,2147485909,8,a1 a3 a5 b1 b2 b6 f2,12,17,-5,1,0
142285,2164393072,8,a5 a6 b1 b5 c6 e1 f2,15,14,1,1,0
144121,981,8,a1 a3 a5 b1 b2 b3 b4,13,16,-3,1,0
144192,2517,8,a1 a3 a5 b1 b2 b3 b6,13,16,-3,1,0
144235,2164264488,8,a4 a6 b4 b5 b6 e1 f2,14,15,-1,1,0
144255,577667,8,a1 a2 b2 c1 c3 c4 d2,13,16,-3,1,0
144274,610435,8,a1 a2 b2 c1 c3 c5 d2,12,17,-5,1,0
144292,675971,8,a1 a2 b2 c1 c3 c6 d2,13,16,-3,1,0
144309,17101,8,a1 a3 a4 b1 b2 b4 c3,13,16,-3,1,0
144326,49861,8,a1 a3 b1 b2 b4 c3 c4,13,16,-3,1,0
144327,1084712,8,a4 a6 b3 b5 b6 c4 d3,17,12,5,1,0
144328,4739203,8,a1 a2 b2 c1 c3 d2 d5,13,16,-3,1,0
144329,4621360,8,a5 a6 b5 c4 c6 d1 d5,17,12,5,1,0
144330,17109,8,a1 a3 a5 b1 b2 b4 c3,12,17,-5,1,0
144331,18117,8,a1 a3 b1 b2 b4 b5 c3,13,16,-3,1,0
144332,44328,8,a4 a6 b3 b5 b6 c2 c4,17,12,5,1,0
144333,560424,8,a4 a6 b3 b5 b6 c4 d2,16,13,3,1,0
144334,33590568,8,a4 a6 b3 b5 b6 c4 e2,17,12,5,1,0
144335,21136432,8,a5 a6 b5 c4 c6 d5 e1,16,13,3,1,0
144336,17125,8,a1 a3 a6 b1 b2 b4 c3,13,16,-3,1,0
144337,19141,8,a1 a3 b1 b2 b4 b6 c3,12,17,-5,1,0
144338,40232,8,a4 a6 b3 b5 b6 c1 c4,16,13,3,1,0
144339,298280,8,a4 a6 b3 b5 b6 c4 d1,17,12,5,1,0
144340,16813352,8,a4 a6 b3 b5 b6 c4 e1,16,13,3,1,0
144341,1073777960,8,a4 a6 b3 b5 b6 c4 f1,17,12,5,1,0
144401,18645,8,a1 a3 a5 b1 b2 b6 c3,12,17,-5,1,0
144444,2164296744,8,a4 a6 b5 b6 c4 e1 f2,15,14,1,1,0
144519,1049301,8,a1 a3 a5 b1 b2 b4 d3,13,16,-3,1,0
144590,1050837,8,a1 a3 a5 b1 b2 b6 d3,13,16,-3,1,0
144633,2164409392,8,a5 a6 b5 c3 c6 e1 f2,14,15,-1,1,0
144689,17371267,8,a1 a2 b2 c1 c5 d2 e1,12,17,-5,1,0
144760,67111125,8,a1 a3 a5 b1 b2 b6 e3,12,17,-5,1,0
144803,2164401200,8,a5 a6 b5 c2 c6 e1 f2,15,14,1,1,0
144841,17436803,8,a1 a2 b2 c1 c6 d2 e1,13,16,-3,1,0
144888,17437744,8,a5 a6 b5 c1 c6 d2 e1,14,15,-1,1,0
144912,2164396163,8,a1 a2 b2 c1 c6 e1 f2,13,16,-3,1,0
144955,2164397104,8,a5 a6 b5 c1 c6 e1 f2,14,15,-1,1,0
145046,2269,8,a1 a3 a4 a5 b1 b2 b6,13,16,-3,1,0
145055,1261,8,a1 a3 a4 a6 b1 b2 b5,15,14,1,1,0
145089,2164263980,8,a3 a4 a6 b5 b6 e1 f2,14,15,-1,1,0
145109,19754,8,a2 a4 a6 b3 b5 b6 c3,16,13,3,1,0
145123,1051946,8,a2 a4 a6 b3 b5 b6 d3,17,12,5,1,0
145136,21500035,8,a1 a2 b2 c1 d2 d5 e1,13,16,-3,1,0
145148,25694339,8,a1 a2 b2 c1 d2 d6 e1,12,17,-5,1,0
145160,1749,8,a1 a3 a5 b1 b2 b4 b5,13,16,-3,1,0
145161,11562,8,a2 a4 a6 b3 b5 b6 c2,17,12,5,1,0
145162,527658,8,a2 a4 a6 b3 b5 b6 d2,16,13,3,1,0
145163,33557802,8,a2 a4 a6 b3 b5 b6 e2,17,12,5,1,0
145164,554176643,8,a1 a2 b2 c1 d2 e1 e6,13,16,-3,1,0
145165,2773,8,a1 a3 a5 b1 b2 b4 b6,12,17,-5,1,0
145166,7466,8,a2 a4 a6 b3 b5 b6 c1,16,13,3,1,0
145167,265514,8,a2 a4 a6 b3 b5 b6 d1,17,12,5,1,0
145168,16780586,8,a2 a4 a6 b3 b5 b6 e1,16,13,3,1,0
145169,1073745194,8,a2 a4 a6 b3 b5 b6 f1,17,12,5,1,0
145208,2164264232,8,a4 a6 b3 b5 b6 e1 f2,15,14,1,1,0
145269,19562,8,a2 a4 a6 b1 b5 b6 c3,16,13,3,1,0
145312,2164280360,8,a4 a6 b5 b6 c3 e1 f2,14,15,-1,1,0
145359,1051754,8,a2 a4 a6 b1 b5 b6 d3,17,12,5,1,0
145402,2165312552,8,a4 a6 b5 b6 d3 e1 f2,15,14,1,1,0
145436,67112042,8,a2 a4 a6 b1 b5 b6 e3,16,13,3,1,0
145479,2164917296,8,a5 a6 b5 c6 d2 e1 f2,14,15,-1,1,0
145501,2172653699,8,a1 a2 b2 c1 d6 e1 f2,12,17,-5,1,0
145539,1107690544,8,a5 a6 b5 c6 d1 e2 f1,17,12,5,1,0
145544,2164655152,8,a5 a6 b5 c6 d1 e1 f2,15,14,1,1,0
145564,3285,8,a1 a3 a5 b1 b2 b5 b6,13,16,-3,1,0
145572,11370,8,a2 a4 a6 b1 b5 b6 c2,17,12,5,1,0
145579,527466,8,a2 a4 a6 b1 b5 b6 d2,16,13,3,1,0
145585,33557610,8,a2 a4 a6 b1 b5 b6 e2,17,12,5,1,0
145590,2147486826,8,a2 a4 a6 b1 b5 b6 f2,16,13,3,1,0
145593,2164263978,8,a2 a4 a6 b5 b6 e1 f2,15,14,1,1,0
145595,7274,8,a2 a4 a6 b1 b5 b6 c1,16,13,3,1,0
145596,265322,8,a2 a4 a6 b1 b5 b6 d1,17,12,5,1,0
145597,16780394,8,a2 a4 a6 b1 b5 b6 e1,16,13,3,1,0
145598,1073745002,8,a2 a4 a6 b1 b5 b6 f1,17,12,5,1,0
145633,2164264104,8,a4 a6 b2 b5 b6 e1 f2,14,15,-1,1,0
145636,7337,8,a1 a4 a6 b2 b5 b6 c1,14,15,-1,1,0
145669,2164272168,8,a4 a6 b5 b6 c2 e1 f2,15,14,1,1,0
145677,273512,8,a4 a6 b1 b5 b6 c2 d1,17,12,5,1,0
145697,2164788264,8,a4 a6 b5 b6 d2 e1 f2,14,15,-1,1,0
145709,17308712,8,a4 a6 b5 b6 c1 d2 e1,14,15,-1,1,0
145718,2197818408,8,a4 a6 b5 b6 e1 e2 f2,15,14,1,1,0
145733,1107561512,8,a4 a6 b5 b6 d1 e2 f1,17,12,5,1,0
145738,2164263977,8,a1 a4 a6 b5 b6 e1 f2,14,15,-1,1,0
145742,2164264040,8,a4 a6 b1 b5 b6 e1 f2,15,14,1,1,0
145745,2164268072,8,a4 a6 b5 b6 c1 e1 f2,14,15,-1,1,0
145747,2164526120,8,a4 a6 b5 b6 d1 e1 f2,15,14,1,1,0
146565,3529,8,a1 a4 b1 b2 b3 b5 b6,15,14,1,1,0
151125,1124076052,8,a3 a5 b4 b6 e1 e2 f1,13,16,-3,1,0
151926,7333,8,a1 a3 a6 b2 b5 b6 c1,13,16,-3,1,0
152397,11618,8,a2 a6 b1 b3 b5 b6 c2,17,12,5,1,0
153553,1124141584,8,a5 b4 b6 c5 e1 e2 f1,13,16,-3,1,0
153782,1124205608,8,a4 a6 b5 c6 e1 e2 f1,17,12,5,1,0
153860,273506,8,a2 a6 b1 b5 b6 c2 d1,17,12,5,1,0
153906,2164264034,8,a2 a6 b1 b5 b6 e1 f2,15,14,1,1,0
154128,1132529680,8,a5 b6 c5 d6 e1 e2 f1,13,16,-3,1,0
162119,10837,8,a1 a3 a5 b1 b4 b6 c2,13,16,-3,1,0
168064,1091045908,8,a3 a5 b4 b6 d2 e1 f1,12,17,-5,1,0
168863,71845,8,a1 a3 a6 b2 b6 c1 c5,12,17,-5,1,0
169331,76130,8,a2 a6 b1 b3 b6 c2 c5,16,13,3,1,0
170476,1091111440,8,a5 b4 b6 c5 d2 e1 f1,12,17,-5,1,0
170698,1091175464,8,a4 a6 b5 c6 d2 e1 f1,16,13,3,1,0
170776,338018,8,a2 a6 b1 b6 c2 c5 d1,16,13,3,1,0
170820,2164328546,8,a2 a6 b1 b6 c5 e1 f2,14,15,-1,1,0
171036,1099499536,8,a5 b6 c5 d2 d6 e1 f1,12,17,-5,1,0
176460,526933,8,a1 a3 a5 b1 b4 b6 d2,12,17,-5,1,0
182385,1090529812,8,a3 a5 b4 b6 c2 e1 f1,13,16,-3,1,0
183181,656489,8,a1 a4 a6 b1 b5 c6 d2,16,13,3,1,0
183646,592465,8,a1 a5 b1 b4 b6 c5 d2,12,17,-5,1,0
184781,1090595344,8,a5 b4 b6 c2 c5 e1 f1,13,16,-3,1,0
184999,1090659368,8,a4 a6 b5 c2 c6 e1 f1,17,12,5,1,0
185077,4466786,8,a2 a6 b1 b6 c2 d1 d5,17,12,5,1,0
185120,2168457314,8,a2 a6 b1 b6 d5 e1 f2,15,14,1,1,0
185333,1098983440,8,a5 b6 c2 c5 d6 e1 f1,13,16,-3,1,0
188495,33557077,8,a1 a3 a5 b1 b4 b6 e2,13,16,-3,1,0
192108,17322160,8,a5 a6 b2 c1 c3 d2 e1,12,17,-5,1,0
194392,1090521748,8,a3 a5 b2 b4 b6 e1 f1,12,17,-5,1,0
195185,33686633,8,a1 a4 a6 b1 b5 c6 e2,17,12,5,1,0
195645,33622609,8,a1 a5 b1 b4 b6 c5 e2,13,16,-3,1,0
196756,1090587280,8,a5 b2 b4 b6 c5 e1 f1,12,17,-5,1,0
196971,1090651304,8,a4 a6 b2 b5 c6 e1 f1,16,13,3,1,0
197047,42010705,8,a1 a5 b1 b6 c5 d6 e2,13,16,-3,1,0
197089,2432698466,8,a2 a6 b1 b6 e1 e5 f2,14,15,-1,1,0
197288,1098975376,8,a5 b2 b6 c5 d6 e1 f1,12,17,-5,1,0
198472,2147486293,8,a1 a3 a5 b1 b4 b6 f2,12,17,-5,1,0
203418,34873456,8,a5 a6 b1 c2 d1 d3 e2,17,12,5,1,0
203571,2172717059,8,a1 a2 b6 c5 d6 e1 f2,12,17,-5,1,0
203609,1090520362,8,a2 a4 a6 b3 b5 e1 f1,17,12,5,1,0
203614,1090521370,8,a2 a4 a5 b3 b6 e1 f1,15,14,1,1,0
204318,1090521622,8,a2 a3 a5 b4 b6 e1 f1,13,16,-3,1,0
205104,2147615849,8,a1 a4 a6 b1 b5 c6 f2,16,13,3,1,0
205558,2147551825,8,a1 a5 b1 b4 b6 c5 f2,12,17,-5,1,0
206654,1090587154,8,a2 a5 b4 b6 c5 e1 f1,13,16,-3,1,0
206867,1090651178,8,a2 a4 a6 b5 c6 e1 f1,17,12,5,1,0
206941,2155939921,8,a1 a5 b1 b6 c5 d6 f2,12,17,-5,1,0
206983,3758098514,8,a2 a5 b1 b6 e6 f1 f2,15,14,1,1,0
207180,1098975250,8,a2 a5 b6 c5 d6 e1 f1,13,16,-3,1,0
208138,2901,8,a1 a3 a5 b1 b3 b4 b6,13,16,-3,1,0
209425,19029,8,a1 a3 a5 b1 b4 b6 c3,12,17,-5,1,0
210523,1051221,8,a1 a3 a5 b1 b4 b6 d3,13,16,-3,1,0
211451,67111509,8,a1 a3 a5 b1 b4 b6 e3,12,17,-5,1,0
212217,2164920323,8,a1 a2 c1 c6 d2 e1 f2,13,16,-3,1,0
212528,2164920368,8,a5 a6 c1 c6 d2 e1 f2,13,16,-3,1,0
213311,6317,8,a1 a3 a4 a6 b2 b6 c1,13,16,-3,1,0
213471,18794,8,a2 a4 a6 b1 b3 b6 c3,16,13,3,1,0
213561,1050986,8,a2 a4 a6 b1 b3 b6 d3,17,12,5,1,0
213638,67111274,8,a2 a4 a6 b1 b3 b6 e3,16,13,3,1,0
213702,2173177859,8,a1 a2 c1 d2 d6 e1 f2,12,17,-5,1,0
213764,2538,8,a2 a4 a6 b1 b2 b3 b6,16,13,3,1,0
213772,10602,8,a2 a4 a6 b1 b3 b6 c2,17,12,5,1,0
213779,526698,8,a2 a4 a6 b1 b3 b6 d2,16,13,3,1,0
213785,33556842,8,a2 a4 a6 b1 b3 b6 e2,17,12,5,1,0
213790,2147486058,8,a2 a4 a6 b1 b3 b6 f2,16,13,3,1,0
213793,2164263210,8,a2 a4 a6 b3 b6 e1 f2,15,14,1,1,0
213795,6506,8,a2 a4 a6 b1 b3 b6 c1,16,13,3,1,0
213796,264554,8,a2 a4 a6 b1 b3 b6 d1,17,12,5,1,0
213797,16779626,8,a2 a4 a6 b1 b3 b6 e1,16,13,3,1,0
213798,1073744234,8,a2 a4 a6 b1 b3 b6 f1,17,12,5,1,0
214889,2231896104,8,a4 a6 b6 d2 e1 e3 f2,13,16,-3,1,0
215102,3221619752,8,a4 a6 b5 c6 d1 f1 f2,17,12,5,1,0
215178,272490,8,a2 a4 a6 b1 b6 c2 d1,17,12,5,1,0
215221,2164263018,8,a2 a4 a6 b1 b6 e1 f2,15,14,1,1,0
215433,2164791336,8,a4 a6 b6 c1 d2 e1 f2,13,16,-3,1,0
219280,1157630484,8,a3 a5 b4 b6 e1 e3 f1,12,17,-5,1,0
219712,19109,8,a1 a3 a6 b2 b4 b6 c3,12,17,-5,1,0
220061,6821,8,a1 a3 a6 b2 b4 b6 c1,12,17,-5,1,0
220516,11106,8,a2 a6 b1 b3 b4 b6 c2,16,13,3,1,0
221628,1157696016,8,a5 b4 b6 c5 e1 e3 f1,12,17,-5,1,0
221841,1157760040,8,a4 a6 b5 c6 e1 e3 f1,16,13,3,1,0
221917,272994,8,a2 a6 b1 b4 b6 c2 d1,16,13,3,1,0
221960,2164263522,8,a2 a6 b1 b4 b6 e1 f2,14,15,-1,1,0
222168,1166084112,8,a5 b6 c5 d6 e1 e3 f1,12,17,-5,1,0
224723,1091570196,8,a3 a5 b4 b6 d3 e1 f1,13,16,-3,1,0
225502,39077,8,a1 a3 a6 b2 b6 c1 c4,13,16,-3,1,0
225955,43362,8,a2 a6 b1 b3 b6 c2 c4,17,12,5,1,0
227058,1091635728,8,a5 b4 b6 c5 d3 e1 f1,13,16,-3,1,0
227271,1091699752,8,a4 a6 b5 c6 d3 e1 f1,17,12,5,1,0
227347,305250,8,a2 a6 b1 b6 c2 c4 d1,17,12,5,1,0
227389,2164295778,8,a2 a6 b1 b6 c4 e1 f2,15,14,1,1,0
227595,1100023824,8,a5 b6 c5 d3 d6 e1 f1,13,16,-3,1,0
229054,1090538004,8,a3 a5 b4 b6 c3 e1 f1,12,17,-5,1,0
229831,1180777,8,a1 a4 a6 b1 b5 c6 d3,17,12,5,1,0
230282,1116753,8,a1 a5 b1 b4 b6 c5 d3,13,16,-3,1,0
231375,1090603536,8,a5 b4 b6 c3 c5 e1 f1,12,17,-5,1,0
231588,1090667560,8,a4 a6 b5 c3 c6 e1 f1,16,13,3,1,0
231663,2369634,8,a2 a6 b1 b6 c2 d1 d4,16,13,3,1,0
