unique_id,canonical_bitmask,orientations,canonical_coords,black_remaining,white_remaining,diff_black_minus_white,parity_possible
804099,2424314372,8,a3 b4 b6 c1 d6 e5 f2,11,18,-7,0
804101,2172715156,8,a3 a5 b2 c5 d6 e1 f2,11,18,-7,0
804105,293607940,8,a3 b4 b6 c1 d6 e1 e5,11,18,-7,0
804208,38806538,8,a2 a4 b5 c2 d3 d5 e2,18,11,7,0
804210,69795988,8,a3 a5 b2 c5 d2 d4 e3,11,18,-7,0
804212,19464340,8,a3 a5 b2 c5 d2 d4 e1,11,18,-7,0
804214,94376576,8,b2 b4 c1 d4 d6 e1 e3,11,18,-7,0
804216,85990016,8,b2 b4 b6 c1 d4 e1 e3,11,18,-7,0
804236,38044992,8,b1 b3 b5 c4 d1 d5 e2,18,11,7,0
804238,287375508,8,a3 a5 b2 c5 d4 e1 e5,11,18,-7,0
804240,33981760,8,b1 b3 b5 c4 c6 d1 e2,18,11,7,0
804242,293620352,8,b2 b4 b6 c3 d6 e1 e5,11,18,-7,0
804251,86048916,8,a3 a5 b2 c5 d4 e1 e3,11,18,-7,0
804253,38175040,8,b1 b3 c4 c6 d1 d5 e2,18,11,7,0
804255,86055040,8,b2 b6 c1 c5 d4 e1 e3,11,18,-7,0
804262,94376080,8,a5 b2 c1 d4 d6 e1 e3,11,18,-7,0
804264,85989520,8,a5 b2 b6 c1 d4 e1 e3,11,18,-7,0
804268,94378112,8,b2 b6 c1 d4 d6 e1 e3,11,18,-7,0
804351,171975690,8,a2 a4 b5 c2 d5 e2 e4,18,11,7,0
804353,285802644,8,a3 a5 b2 c5 d2 e1 e5,11,18,-7,0
804355,168166720,8,b1 b3 b5 c6 d1 e2 e4,18,11,7,0
804357,352328320,8,b2 b4 b6 c1 e1 e3 e5,11,18,-7,0
804366,83956368,8,a5 b2 b4 c1 c5 e1 e3,11,18,-7,0
804368,92344960,8,b2 b4 c1 c5 d6 e1 e3,11,18,-7,0
804370,83958400,8,b2 b4 b6 c1 c5 e1 e3,11,18,-7,0
804377,92279440,8,a5 b2 b4 c1 d6 e1 e3,11,18,-7,0
804379,83892880,8,a5 b2 b4 b6 c1 e1 e3,11,18,-7,0
804383,92281472,8,b2 b4 b6 c1 d6 e1 e3,11,18,-7,0
804459,352387220,8,a3 a5 b2 c5 e1 e3 e5,11,18,-7,0
804461,38143296,8,b1 b3 b5 c6 d1 d5 e2,18,11,7,0
804463,294128256,8,b2 b4 b6 d2 d6 e1 e5,11,18,-7,0
804470,360714384,8,a5 b2 c1 d6 e1 e3 e5,11,18,-7,0
804472,352327824,8,a5 b2 b6 c1 e1 e3 e5,11,18,-7,0
804475,293608064,8,b2 b4 b6 c1 d6 e1 e5,11,18,-7,0
804499,92344464,8,a5 b2 c1 c5 d6 e1 e3,11,18,-7,0
804501,83957904,8,a5 b2 b6 c1 c5 e1 e3,11,18,-7,0
805533,1475594,8,a2 a4 b5 c4 c6 d1 d3,18,11,7,0
805535,4621322,8,a2 a4 b5 c4 c6 d1 d5,18,11,7,0
805537,33981450,8,a2 a4 b5 c4 c6 d1 e2,18,11,7,0
805539,75518100,8,a3 a5 b2 c1 c3 d6 e3,11,18,-7,0
805541,25186452,8,a3 a5 b2 c1 c3 d6 e1,11,18,-7,0
805543,4295394314,8,a2 a4 b5 c4 c6 d1 f3,18,11,7,0
805545,2155892884,8,a3 a5 b2 c1 c3 d6 f2,11,18,-7,0
805561,2642068,8,a3 a5 b2 c1 c3 d2 d4,11,18,-7,0
805564,34767882,8,a2 a4 b5 c4 c6 d3 e2,18,11,7,0
805566,18960516,8,a3 b2 c1 c3 c5 d4 e1,11,18,-7,0
805568,18894996,4,a3 a5 b2 c1 c3 d4 e1,11,18,-7,0
805570,27283588,8,a3 b2 c1 c3 d4 d6 e1,11,18,-7,0
805572,18897028,8,a3 b2 b6 c1 c3 d4 e1,11,18,-7,0
805586,37913610,8,a2 a4 b5 c4 c6 d5 e2,18,11,7,0
805588,16863876,8,a3 b2 b4 c1 c3 c5 e1,11,18,-7,0
805591,25186948,8,a3 b2 b4 c1 c3 d6 e1,11,18,-7,0
805593,16800388,8,a3 b2 b4 b6 c1 c3 e1,11,18,-7,0
805613,167937034,8,a2 a4 b5 c4 c6 e2 e4,18,11,7,0
805615,285233300,4,a3 a5 b2 c1 c3 e1 e5,11,18,-7,0
805617,293621892,8,a3 b2 c1 c3 d6 e1 e5,11,18,-7,0
805619,285235332,8,a3 b2 b6 c1 c3 e1 e5,11,18,-7,0
805628,25251972,8,a3 b2 c1 c3 c5 d6 e1,11,18,-7,0
805630,16865412,8,a3 b2 b6 c1 c3 c5 e1,11,18,-7,0
805638,25188484,8,a3 b2 b6 c1 c3 d6 e1,11,18,-7,0
805653,5538826,8,a2 a4 b5 c4 d1 d3 d5,18,11,7,0
805655,34898954,8,a2 a4 b5 c4 d1 d3 e2,18,11,7,0
805657,39092296,8,a4 b1 c4 d1 d3 d5 e2,18,11,7,0
805659,27279508,8,a3 a5 b2 c3 d4 d6 e1,11,18,-7,0
805661,35029064,8,a4 b1 c4 c6 d1 d3 e2,18,11,7,0
805663,295716868,8,a3 b6 c3 d4 d6 e1 e5,11,18,-7,0
805676,38044682,8,a2 a4 b5 c4 d1 d5 e2,18,11,7,0
805678,76038292,8,a3 a5 b2 c3 d2 d6 e3,11,18,-7,0
805680,25706644,8,a3 a5 b2 c3 d2 d6 e1,11,18,-7,0
805682,169214024,8,a4 b1 c6 d1 d3 e2 e4,18,11,7,0
805684,362809348,8,a3 b6 d4 d6 e1 e3 e5,11,18,-7,0
805694,39060552,8,a4 b1 b5 d1 d3 d5 e2,18,11,7,0
805696,293617812,8,a3 a5 b2 c3 d6 e1 e5,11,18,-7,0
805698,34997320,8,a4 b1 b5 c6 d1 d3 e2,18,11,7,0
805700,295700612,8,a3 b2 b6 d4 d6 e1 e5,11,18,-7,0
805709,92291220,8,a3 a5 b2 c3 d6 e1 e3,11,18,-7,0
805711,39190600,8,a4 b1 c6 d1 d3 d5 e2,18,11,7,0
805713,296224772,8,a3 b6 d2 d4 d6 e1 e5,11,18,-7,0
805720,2426411012,8,a3 b6 c1 d4 d6 e5 f2,11,18,-7,0
805722,2172666004,8,a3 a5 b2 c3 d6 e1 f2,11,18,-7,0
805726,295704580,8,a3 b6 c1 d4 d6 e1 e5,11,18,-7,0
805829,38831114,8,a2 a4 b5 c4 d3 d5 e2,18,11,7,0
805831,18961024,8,b2 b4 c1 c3 c5 d4 e1,11,18,-7,0
805833,18895504,8,a5 b2 b4 c1 c3 d4 e1,11,18,-7,0
805835,27284096,8,b2 b4 c1 c3 d4 d6 e1,11,18,-7,0
805837,18897536,8,b2 b4 b6 c1 c3 d4 e1,11,18,-7,0
805857,39093312,8,b1 b5 c4 d1 d3 d5 e2,18,11,7,0
805859,287326356,8,a3 a5 b2 c3 d4 e1 e5,11,18,-7,0
805861,35030080,8,b1 b5 c4 c6 d1 d3 e2,18,11,7,0
805863,287332480,8,b2 b6 c1 c3 d4 e1 e5,11,18,-7,0
805872,18960528,8,a5 b2 c1 c3 c5 d4 e1,11,18,-7,0
805874,27349120,8,b2 c1 c3 c5 d4 d6 e1,11,18,-7,0
805876,18962560,8,b2 b6 c1 c3 c5 d4 e1,11,18,-7,0
805883,27283600,8,a5 b2 c1 c3 d4 d6 e1,11,18,-7,0
805885,18897040,8,a5 b2 b6 c1 c3 d4 e1,11,18,-7,0
805889,27285632,8,b2 b6 c1 c3 d4 d6 e1,11,18,-7,0
805972,172000266,8,a2 a4 b5 c4 d5 e2 e4,18,11,7,0
805974,285233808,8,a5 b2 b4 c1 c3 e1 e5,11,18,-7,0
805976,169215040,8,b1 b5 c6 d1 d3 e2 e4,18,11,7,0
805978,285235840,8,b2 b4 b6 c1 c3 e1 e5,11,18,-7,0
805987,16863888,8,a5 b2 b4 c1 c3 c5 e1,11,18,-7,0
805989,25252480,8,b2 b4 c1 c3 c5 d6 e1,11,18,-7,0
805991,16865920,8,b2 b4 b6 c1 c3 c5 e1,11,18,-7,0
805998,25186960,8,a5 b2 b4 c1 c3 d6 e1,11,18,-7,0
806000,16800400,8,a5 b2 b4 b6 c1 c3 e1,11,18,-7,0
806004,25188992,8,b2 b4 b6 c1 c3 d6 e1,11,18,-7,0
806080,285298832,8,a5 b2 c1 c3 c5 e1 e5,11,18,-7,0
806082,39191616,8,b1 b5 c6 d1 d3 d5 e2,18,11,7,0
806084,285300864,8,b2 b6 c1 c3 c5 e1 e5,11,18,-7,0
806091,293621904,8,a5 b2 c1 c3 d6 e1 e5,11,18,-7,0
806093,285235344,8,a5 b2 b6 c1 c3 e1 e5,11,18,-7,0
806096,293623936,8,b2 b6 c1 c3 d6 e1 e5,11,18,-7,0
806120,25251984,8,a5 b2 c1 c3 c5 d6 e1,11,18,-7,0
806122,16865424,8,a5 b2 b6 c1 c3 c5 e1,11,18,-7,0
806747,5637130,8,a2 a4 b5 c6 d1 d3 d5,18,11,7,0
806749,34997258,8,a2 a4 b5 c6 d1 d3 e2,18,11,7,0
806751,77598868,8,a3 a5 b2 c1 d4 d6 e3,11,18,-7,0
806753,27267220,8,a3 a5 b2 c1 d4 d6 e1,11,18,-7,0
806755,4296410122,8,a2 a4 b5 c6 d1 d3 f3,18,11,7,0
806757,2157973652,8,a3 a5 b2 c1 d4 d6 f2,11,18,-7,0
806769,38142986,8,a2 a4 b5 c6 d1 d5 e2,18,11,7,0
806771,76026004,8,a3 a5 b2 c1 d2 d6 e3,11,18,-7,0
806774,4299555850,8,a2 a4 b5 c6 d1 d5 f3,18,11,7,0
806776,2156400788,8,a3 a5 b2 c1 d2 d6 f2,11,18,-7,0
806786,168166410,8,a2 a4 b5 c6 d1 e2 e4,18,11,7,0
806788,293605524,8,a3 a5 b2 c1 d6 e1 e5,11,18,-7,0
806790,4328915978,8,a2 a4 b5 c6 d1 e2 f3,18,11,7,0
806792,2424311956,8,a3 a5 b2 c1 d6 e5 f2,11,18,-7,0
806802,4333109320,8,a4 b1 c6 d1 d5 e2 f3,18,11,7,0
806804,2222985364,8,a3 a5 b2 c1 d6 e3 f2,11,18,-7,0
806810,4832232458,4,a2 a4 b5 c6 d1 e6 f3,18,11,7,0
806814,4832232520,8,a4 b1 b5 c6 d1 e6 f3,18,11,7,0
806909,38929418,8,a2 a4 b5 c6 d3 d5 e2,18,11,7,0
806911,18944644,8,a3 b2 b4 c1 c5 d4 e1,11,18,-7,0
806914,27267716,8,a3 b2 b4 c1 d4 d6 e1,11,18,-7,0
806916,18881156,8,a3 b2 b4 b6 c1 d4 e1,11,18,-7,0
806936,168952842,8,a2 a4 b5 c6 d3 e2 e4,18,11,7,0
806938,287314068,4,a3 a5 b2 c1 d4 e1 e5,11,18,-7,0
806940,295702660,8,a3 b2 c1 d4 d6 e1 e5,11,18,-7,0
806942,287316100,8,a3 b2 b6 c1 d4 e1 e5,11,18,-7,0
806951,27332740,8,a3 b2 c1 c5 d4 d6 e1,11,18,-7,0
806953,18946180,8,a3 b2 b6 c1 c5 d4 e1,11,18,-7,0
806961,27269252,8,a3 b2 b6 c1 d4 d6 e1,11,18,-7,0
807033,172098570,8,a2 a4 b5 c6 d5 e2 e4,18,11,7,0
807036,293606020,8,a3 b2 b4 c1 d6 e1 e5,11,18,-7,0
807038,285219460,8,a3 b2 b4 b6 c1 e1 e5,11,18,-7,0
807047,25236100,8,a3 b2 b4 c1 c5 d6 e1,11,18,-7,0
807049,16849540,8,a3 b2 b4 b6 c1 c5 e1,11,18,-7,0
807057,25172612,8,a3 b2 b4 b6 c1 d6 e1,11,18,-7,0
807127,293671044,8,a3 b2 c1 c5 d6 e1 e5,11,18,-7,0
807129,285284484,8,a3 b2 b6 c1 c5 e1 e5,11,18,-7,0
807136,293607556,8,a3 b2 b6 c1 d6 e1 e5,11,18,-7,0
807244,39060490,8,a2 a4 b5 d1 d3 d5 e2,18,11,7,0
807246,78119060,8,a3 a5 b2 d2 d4 d6 e3,11,18,-7,0
807248,27787412,8,a3 a5 b2 d2 d4 d6 e1,11,18,-7,0
807250,168198216,8,a4 b1 c4 c6 d1 e2 e4,18,11,7,0
807252,360728580,8,a3 b6 c3 d6 e1 e3 e5,11,18,-7,0
807262,38044744,8,a4 b1 b5 c4 d1 d5 e2,18,11,7,0
807264,295698580,8,a3 a5 b2 d4 d6 e1 e5,11,18,-7,0
807266,33981512,8,a4 b1 b5 c4 c6 d1 e2,18,11,7,0
807268,293619844,8,a3 b2 b6 c3 d6 e1 e5,11,18,-7,0
807277,94371988,8,a3 a5 b2 d4 d6 e1 e3,11,18,-7,0
807279,38174792,8,a4 b1 c4 c6 d1 d5 e2,18,11,7,0
807281,294144004,8,a3 b6 c3 d2 d6 e1 e5,11,18,-7,0
807288,2424330244,8,a3 b6 c1 c3 d6 e5 f2,11,18,-7,0
807290,2174746772,8,a3 a5 b2 d4 d6 e1 f2,11,18,-7,0
807294,293623812,8,a3 b6 c1 c3 d6 e1 e5,11,18,-7,0
807356,172229642,8,a2 a4 b5 d1 d5 e2 e4,18,11,7,0
807358,294125716,8,a3 a5 b2 d2 d6 e1 e5,11,18,-7,0
807360,168166472,8,a4 b1 b5 c6 d1 e2 e4,18,11,7,0
807362,360712324,8,a3 b2 b6 d6 e1 e3 e5,11,18,-7,0
807371,92799124,8,a3 a5 b2 d2 d6 e1 e3,11,18,-7,0
807373,172359752,8,a4 b1 c6 d1 d5 e2 e4,18,11,7,0
807375,361236484,8,a3 b6 d2 d6 e1 e3 e5,11,18,-7,0
807382,2491422724,8,a3 b6 c1 d6 e3 e5 f2,11,18,-7,0
807384,2173173908,8,a3 a5 b2 d2 d6 e1 f2,11,18,-7,0
807388,360716292,8,a3 b6 c1 d6 e1 e3 e5,11,18,-7,0
807423,360710292,8,a3 a5 b2 d6 e1 e3 e5,11,18,-7,0
807425,38143048,8,a4 b1 b5 c6 d1 d5 e2,18,11,7,0
807427,294127748,8,a3 b2 b6 d2 d6 e1 e5,11,18,-7,0
807434,2424313988,8,a3 b2 b6 c1 d6 e5 f2,11,18,-7,0
807436,2441085076,8,a3 a5 b2 d6 e1 e5 f2,11,18,-7,0
807462,2424838148,8,a3 b6 c1 d2 d6 e5 f2,11,18,-7,0
807464,2239758484,8,a3 a5 b2 d6 e1 e3 f2,11,18,-7,0
807876,172262464,8,b1 b5 c4 d1 d5 e2 e4,18,11,7,0
807878,287314576,8,a5 b2 b4 c1 d4 e1 e5,11,18,-7,0
807880,168199232,8,b1 b5 c4 c6 d1 e2 e4,18,11,7,0
807882,287316608,8,b2 b4 b6 c1 d4 e1 e5,11,18,-7,0
807891,18944656,8,a5 b2 b4 c1 c5 d4 e1,11,18,-7,0
807893,27333248,8,b2 b4 c1 c5 d4 d6 e1,11,18,-7,0
807895,18946688,8,b2 b4 b6 c1 c5 d4 e1,11,18,-7,0
807902,27267728,8,a5 b2 b4 c1 d4 d6 e1,11,18,-7,0
807904,18881168,8,a5 b2 b4 b6 c1 d4 e1,11,18,-7,0
807908,27269760,8,b2 b4 b6 c1 d4 d6 e1,11,18,-7,0
807984,287379600,8,a5 b2 c1 c5 d4 e1 e5,11,18,-7,0
807986,38175808,8,b1 b5 c4 c6 d1 d5 e2,18,11,7,0
807988,287381632,8,b2 b6 c1 c5 d4 e1 e5,11,18,-7,0
807995,295702672,8,a5 b2 c1 d4 d6 e1 e5,11,18,-7,0
807997,287316112,8,a5 b2 b6 c1 d4 e1 e5,11,18,-7,0
808023,27332752,8,a5 b2 c1 c5 d4 d6 e1,11,18,-7,0
808025,18946192,8,a5 b2 b6 c1 c5 d4 e1,11,18,-7,0
808292,285282960,8,a5 b2 b4 c1 c5 e1 e5,11,18,-7,0
808294,172360768,8,b1 b5 c6 d1 d5 e2 e4,18,11,7,0
808296,285284992,8,b2 b4 b6 c1 c5 e1 e5,11,18,-7,0
808303,293606032,8,a5 b2 b4 c1 d6 e1 e5,11,18,-7,0
808305,285219472,8,a5 b2 b4 b6 c1 e1 e5,11,18,-7,0
808331,25236112,8,a5 b2 b4 c1 c5 d6 e1,11,18,-7,0
808333,16849552,8,a5 b2 b4 b6 c1 c5 e1,11,18,-7,0
808489,293671056,8,a5 b2 c1 c5 d6 e1 e5,11,18,-7,0
808491,285284496,8,a5 b2 b6 c1 c5 e1 e5,11,18,-7,0
818352,1482762,8,a2 a4 c2 c4 c6 d1 d3,18,11,7,0
818354,4628490,8,a2 a4 c2 c4 c6 d1 d5,18,11,7,0
818356,33988618,8,a2 a4 c2 c4 c6 d1 e2,18,11,7,0
818358,75583508,8,a3 a5 c1 c3 c5 d6 e3,11,18,-7,0
818360,25251860,8,a3 a5 c1 c3 c5 d6 e1,11,18,-7,0
818362,4295401482,8,a2 a4 c2 c4 c6 d1 f3,18,11,7,0
818364,2155958292,8,a3 a5 c1 c3 c5 d6 f2,11,18,-7,0
818380,2707476,8,a3 a5 c1 c3 c5 d2 d4,11,18,-7,0
818383,34775050,8,a2 a4 c2 c4 c6 d3 e2,18,11,7,0
818385,69292052,8,a3 a5 c1 c3 c5 d4 e3,11,18,-7,0
818387,18960404,8,a3 a5 c1 c3 c5 d4 e1,11,18,-7,0
818389,94392324,8,a3 c1 c3 d4 d6 e1 e3,11,18,-7,0
818391,86005764,8,a3 b6 c1 c3 d4 e1 e3,11,18,-7,0
818406,37920778,8,a2 a4 c2 c4 c6 d5 e2,18,11,7,0
818408,67719188,8,a3 a5 c1 c3 c5 d2 e3,11,18,-7,0
818411,92295684,8,a3 b4 c1 c3 d6 e1 e3,11,18,-7,0
818413,83909124,8,a3 b4 b6 c1 c3 e1 e3,11,18,-7,0
818433,167944202,8,a2 a4 c2 c4 c6 e2 e4,18,11,7,0
818435,285298708,8,a3 a5 c1 c3 c5 e1 e5,11,18,-7,0
818437,360730628,8,a3 c1 c3 d6 e1 e3 e5,11,18,-7,0
818439,352344068,8,a3 b6 c1 c3 e1 e3 e5,11,18,-7,0
818448,83972116,4,a3 a5 c1 c3 c5 e1 e3,11,18,-7,0
818450,92360708,8,a3 c1 c3 c5 d6 e1 e3,11,18,-7,0
818452,83974148,8,a3 b6 c1 c3 c5 e1 e3,11,18,-7,0
818458,92295188,8,a3 a5 c1 c3 d6 e1 e3,11,18,-7,0
818462,92297220,8,a3 b6 c1 c3 d6 e1 e3,11,18,-7,0
818477,5545994,8,a2 a4 c2 c4 d1 d3 d5,18,11,7,0
818479,1344840,8,a4 b1 b3 b5 c4 d1 d3,18,11,7,0
818481,5538120,8,a4 b1 b3 c4 d1 d3 d5,18,11,7,0
818483,27344916,8,a3 a5 c3 c5 d4 d6 e1,11,18,-7,0
818485,1474888,8,a4 b1 b3 c4 c6 d1 d3,18,11,7,0
818487,27281924,8,a3 b4 b6 c3 d4 d6 e1,11,18,-7,0
818500,38051850,8,a2 a4 c2 c4 d1 d5 e2,18,11,7,0
818502,76103700,8,a3 a5 c3 c5 d2 d6 e3,11,18,-7,0
818504,25772052,8,a3 a5 c3 c5 d2 d6 e1,11,18,-7,0
818506,77601284,8,a3 b4 b6 c1 d4 d6 e3,11,18,-7,0
818508,94374404,8,a3 b4 b6 d4 d6 e1 e3,11,18,-7,0
818518,5506376,8,a4 b1 b3 b5 d1 d3 d5,18,11,7,0
818520,293683220,8,a3 a5 c3 c5 d6 e1 e5,11,18,-7,0
818522,1443144,8,a4 b1 b3 b5 c6 d1 d3,18,11,7,0
818524,27265668,8,a3 b2 b4 b6 d4 d6 e1,11,18,-7,0
818533,92356628,8,a3 a5 c3 c5 d6 e1 e3,11,18,-7,0
818535,5636424,8,a4 b1 b3 c6 d1 d3 d5,18,11,7,0
818537,27789828,8,a3 b4 b6 d2 d4 d6 e1,11,18,-7,0
818544,2157976068,8,a3 b4 b6 c1 d4 d6 f2,11,18,-7,0
818546,2172731412,8,a3 a5 c3 c5 d6 e1 f2,11,18,-7,0
818549,27269636,8,a3 b4 b6 c1 d4 d6 e1,11,18,-7,0
818652,38838282,8,a2 a4 c2 c4 d3 d5 e2,18,11,7,0
818654,69812244,8,a3 a5 c3 c5 d2 d4 e3,11,18,-7,0
818656,19480596,8,a3 a5 c3 c5 d2 d4 e1,11,18,-7,0
818658,77617664,8,b4 b6 c1 c3 d4 d6 e3,11,18,-7,0
818660,86006272,8,b4 b6 c1 c3 d4 e1 e3,11,18,-7,0
818680,5539136,8,b1 b3 b5 c4 d1 d3 d5,18,11,7,0
818682,287391764,8,a3 a5 c3 c5 d4 e1 e5,11,18,-7,0
818684,1475904,8,b1 b3 b5 c4 c6 d1 d3,18,11,7,0
818686,27282048,8,b2 b4 b6 c3 d4 d6 e1,11,18,-7,0
818695,86065172,8,a3 a5 c3 c5 d4 e1 e3,11,18,-7,0
818697,5669184,8,b1 b3 c4 c6 d1 d3 d5,18,11,7,0
818699,27806208,8,b4 b6 c3 d2 d4 d6 e1,11,18,-7,0
818706,94392336,8,a5 c1 c3 d4 d6 e1 e3,11,18,-7,0
818708,86005776,8,a5 b6 c1 c3 d4 e1 e3,11,18,-7,0
818712,27286016,8,b4 b6 c1 c3 d4 d6 e1,11,18,-7,0
818795,78121600,8,b2 b4 b6 d2 d4 d6 e3,11,18,-7,0
818797,285818900,8,a3 a5 c3 c5 d2 e1 e5,11,18,-7,0
818799,77601408,8,b2 b4 b6 c1 d4 d6 e3,11,18,-7,0
818801,94374528,8,b2 b4 b6 d4 d6 e1 e3,11,18,-7,0
818810,83972624,8,a5 b4 c1 c3 c5 e1 e3,11,18,-7,0
818812,78125568,8,b4 b6 c1 d2 d4 d6 e3,11,18,-7,0
818814,83974656,8,b4 b6 c1 c3 c5 e1 e3,11,18,-7,0
818821,92295696,8,a5 b4 c1 c3 d6 e1 e3,11,18,-7,0
818823,83909136,8,a5 b4 b6 c1 c3 e1 e3,11,18,-7,0
818827,92297728,8,b4 b6 c1 c3 d6 e1 e3,11,18,-7,0
818901,352403476,8,a3 a5 c3 c5 e1 e3 e5,11,18,-7,0
818903,5637440,8,b1 b3 b5 c6 d1 d3 d5,18,11,7,0
818905,27789952,8,b2 b4 b6 d2 d4 d6 e1,11,18,-7,0
818912,360730640,8,a5 c1 c3 d6 e1 e3 e5,11,18,-7,0
818914,352344080,8,a5 b6 c1 c3 e1 e3 e5,11,18,-7,0
818940,92360720,8,a5 c1 c3 c5 d6 e1 e3,11,18,-7,0
818942,83974160,8,a5 b6 c1 c3 c5 e1 e3,11,18,-7,0
819559,5644298,8,a2 a4 c2 c6 d1 d3 d5,18,11,7,0
819561,35004426,8,a2 a4 c2 c6 d1 d3 e2,18,11,7,0
819563,77664276,8,a3 a5 c1 c5 d4 d6 e3,11,18,-7,0
819565,27332628,8,a3 a5 c1 c5 d4 d6 e1,11,18,-7,0
819567,4295393608,8,a4 b1 b3 c4 c6 d1 f3,18,11,7,0
819569,2158039060,8,a3 a5 c1 c5 d4 d6 f2,11,18,-7,0
819582,38150154,8,a2 a4 c2 c6 d1 d5 e2,18,11,7,0
819584,76091412,8,a3 a5 c1 c5 d2 d6 e3,11,18,-7,0
819587,4299563018,8,a2 a4 c2 c6 d1 d5 f3,18,11,7,0
819589,2156466196,8,a3 a5 c1 c5 d2 d6 f2,11,18,-7,0
819599,168173578,8,a2 a4 c2 c6 d1 e2 e4,18,11,7,0
819601,293670932,8,a3 a5 c1 c5 d6 e1 e5,11,18,-7,0
819603,4295361864,8,a4 b1 b3 b5 c6 d1 f3,18,11,7,0
819605,2424377364,8,a3 a5 c1 c5 d6 e5 f2,11,18,-7,0
819614,92344340,8,a3 a5 c1 c5 d6 e1 e3,11,18,-7,0
819616,4299555144,8,a4 b1 b3 c6 d1 d5 f3,18,11,7,0
819618,2223050772,8,a3 a5 c1 c5 d6 e3 f2,11,18,-7,0
819624,4832239626,8,a2 a4 c2 c6 d1 e6 f3,18,11,7,0
819627,4832231752,8,a4 b1 b3 c6 d1 e6 f3,18,11,7,0
819726,38936586,8,a2 a4 c2 c6 d3 d5 e2,18,11,7,0
819728,69799956,8,a3 a5 c1 c5 d2 d4 e3,11,18,-7,0
819731,94376452,8,a3 b4 c1 d4 d6 e1 e3,11,18,-7,0
819733,85989892,8,a3 b4 b6 c1 d4 e1 e3,11,18,-7,0
819753,168960010,8,a2 a4 c2 c6 d3 e2 e4,18,11,7,0
819755,287379476,8,a3 a5 c1 c5 d4 e1 e5,11,18,-7,0
819757,362811396,8,a3 c1 d4 d6 e1 e3 e5,11,18,-7,0
819759,354424836,8,a3 b6 c1 d4 e1 e3 e5,11,18,-7,0
819768,86052884,4,a3 a5 c1 c5 d4 e1 e3,11,18,-7,0
819770,94441476,8,a3 c1 c5 d4 d6 e1 e3,11,18,-7,0
819772,86054916,8,a3 b6 c1 c5 d4 e1 e3,11,18,-7,0
819778,94375956,8,a3 a5 c1 d4 d6 e1 e3,11,18,-7,0
819782,94377988,8,a3 b6 c1 d4 d6 e1 e3,11,18,-7,0
819859,172105738,8,a2 a4 c2 c6 d5 e2 e4,18,11,7,0
819862,360714756,8,a3 b4 c1 d6 e1 e3 e5,11,18,-7,0
819864,352328196,8,a3 b4 b6 c1 e1 e3 e5,11,18,-7,0
819873,92344836,8,a3 b4 c1 c5 d6 e1 e3,11,18,-7,0
819875,83958276,8,a3 b4 b6 c1 c5 e1 e3,11,18,-7,0
819883,92281348,8,a3 b4 b6 c1 d6 e1 e3,11,18,-7,0
819954,352391188,4,a3 a5 c1 c5 e1 e3 e5,11,18,-7,0
819956,360779780,8,a3 c1 c5 d6 e1 e3 e5,11,18,-7,0
819958,352393220,8,a3 b6 c1 c5 e1 e3 e5,11,18,-7,0
819964,360714260,8,a3 a5 c1 d6 e1 e3 e5,11,18,-7,0
820074,39067658,8,a2 a4 c2 d1 d3 d5 e2,18,11,7,0
820076,76040708,8,a3 b4 b6 c3 d2 d6 e3,11,18,-7,0
820078,27852820,8,a3 a5 c5 d2 d4 d6 e1,11,18,-7,0
820080,75520516,8,a3 b4 b6 c1 c3 d6 e3,11,18,-7,0
820082,92293636,8,a3 b4 b6 c3 d6 e1 e3,11,18,-7,0
820092,4490568,8,a4 b1 b3 b5 c4 d1 d5,18,11,7,0
820094,295763988,8,a3 a5 c5 d4 d6 e1 e5,11,18,-7,0
820096,427336,8,a4 b1 b3 b5 c4 c6 d1,18,11,7,0
820098,25184900,8,a3 b2 b4 b6 c3 d6 e1,11,18,-7,0
820107,94437396,8,a3 a5 c5 d4 d6 e1 e3,11,18,-7,0
820109,4620616,8,a4 b1 b3 c4 c6 d1 d5,18,11,7,0
820111,25709060,8,a3 b4 b6 c3 d2 d6 e1,11,18,-7,0
820118,2155895300,8,a3 b4 b6 c1 c3 d6 f2,11,18,-7,0
820120,2172668420,8,a3 b4 b6 c3 d6 e1 f2,11,18,-7,0
820123,25188868,8,a3 b4 b6 c1 c3 d6 e1,11,18,-7,0
820184,76024452,8,a3 b2 b4 b6 d2 d6 e3,11,18,-7,0
820186,294191124,8,a3 a5 c5 d2 d6 e1 e5,11,18,-7,0
820188,75504260,8,a3 b2 b4 b6 c1 d6 e3,11,18,-7,0
820190,92277380,8,a3 b2 b4 b6 d6 e1 e3,11,18,-7,0
820199,92864532,8,a3 a5 c5 d2 d6 e1 e3,11,18,-7,0
820201,76028420,8,a3 b4 b6 c1 d2 d6 e3,11,18,-7,0
820203,92801540,8,a3 b4 b6 d2 d6 e1 e3,11,18,-7,0
820210,2222987780,8,a3 b4 b6 c1 d6 e3 f2,11,18,-7,0
820212,2173239316,8,a3 a5 c5 d2 d6 e1 f2,11,18,-7,0
820247,360775700,8,a3 a5 c5 d6 e1 e3 e5,11,18,-7,0
820249,4588872,8,a4 b1 b3 b5 c6 d1 d5,18,11,7,0
820251,25692804,8,a3 b2 b4 b6 d2 d6 e1,11,18,-7,0
